id,loan_status,loan_amnt,int_rate,installment,annual_inc,verification_status,revol_bal,revol_util,total_acc,acc_open_past_24mths,total_pymnt,home_ownership_OWN,home_ownership_RENT
39470037,1,5000,9.49,160.15,75000.0,1,9104,47.9,20,6,5096.82,0.0,1.0
60860361,0,10000,8.18,314.2,60000.0,1,10576,74.0,34,9,2504.51,0.0,0.0
41021036,1,17000,7.89,531.86,165000.0,0,25571,66.1,34,8,17817.31,1.0,0.0
50819657,1,9000,9.99,290.37,117000.0,1,27086,52.4,38,7,9959.1600002,0.0,0.0
61462818,1,12000,7.89,375.43,74000.0,0,7405,37.6,21,4,12856.7500004,0.0,0.0
41430252,0,35000,15.61,1223.77,175000.0,1,57777,66.0,32,6,12059.47,0.0,1.0
38301455,1,2400,16.49,84.96,30000.0,0,3028,18.1,22,2,2626.85,0.0,0.0
55291414,1,14800,13.99,505.76,86000.0,1,12339,52.3,12,5,15767.44,0.0,0.0
53624976,1,9000,12.29,300.18,100000.0,1,10204,24.9,64,16,9255.19,0.0,0.0
51245365,1,10000,11.53,329.91,43000.0,0,10489,71.8,14,2,11152.01,0.0,1.0
38508273,1,9125,14.99,316.28,100000.0,0,12082,72.0,20,7,10980.35,0.0,1.0
40137172,0,14400,13.66,489.79,82000.0,1,19540,74.0,34,8,5866.55,0.0,0.0
39390066,1,12500,12.39,417.52,72500.0,0,6954,59.4,66,2,13891.39,1.0,0.0
60960243,1,29500,9.99,951.75,59000.0,0,16781,53.6,38,5,30944.3600011,0.0,1.0
39470292,1,4500,11.99,149.45,35000.0,0,4508,48.0,10,2,5143.88000159,0.0,1.0
38596370,1,20000,13.66,680.26,45000.0,1,18908,48.4,12,8,23034.87,0.0,1.0
43769715,1,15000,11.53,494.86,42000.0,0,12228,63.4,15,7,17100.3200037,0.0,1.0
57649816,0,10900,9.17,347.49,38000.0,1,8955,36.7,24,3,1765.21,1.0,0.0
44865640,1,4000,12.69,134.18,45000.0,0,5719,29.6,18,2,4395.54,0.0,1.0
57146208,1,9000,6.24,274.78,82000.0,0,10055,18.2,33,9,9444.87,1.0,0.0
39740356,1,9000,12.99,303.21,55000.0,1,9461,67.6,19,6,9446.49,0.0,1.0
63475767,1,12000,5.32,361.38,75000.0,0,4375,6.1,35,4,12503.06,1.0,0.0
38596092,1,21000,8.67,664.58,150000.0,1,37393,59.3,20,3,22883.040003,0.0,0.0
48000213,1,3500,6.68,107.56,78500.0,0,3709,39.5,40,9,3736.56,0.0,0.0
39630404,1,24000,9.49,768.68,148000.0,1,24376,95.2,17,2,26056.8,1.0,0.0
63216104,1,30000,12.29,1000.59,95000.0,1,34486,36.7,46,3,32043.42,1.0,0.0
38497961,0,8000,6.03,243.49,42000.0,1,9825,20.3,28,3,4623.63,0.0,0.0
43966310,1,10000,6.68,307.31,70000.0,1,4229,16.4,37,4,10577.27,0.0,1.0
61313278,0,35000,12.29,1167.36,105000.0,1,59453,68.0,45,3,9279.14,0.0,0.0
46376608,1,10700,18.25,388.18,35000.0,0,4957,29.9,9,6,12476.4900005,0.0,1.0
39108484,0,24000,8.67,759.52,140000.0,1,26388,67.5,18,5,10281.62,0.0,0.0
63374266,0,13000,14.65,448.43,75000.0,1,13162,38.8,65,12,3295.98,0.0,0.0
68062116,1,9475,14.48,326.05,45000.0,1,3835,51.8,8,4,10550.4,0.0,0.0
40177311,1,7000,9.49,224.2,57000.0,0,3774,30.0,14,4,7635.99,0.0,0.0
45904131,0,8800,13.99,300.73,42000.0,0,6320,38.5,20,9,2392.16,0.0,1.0
65596075,1,27350,15.41,953.6,60000.0,1,22804,85.1,14,2,28509.8800084,0.0,1.0
40737397,1,12000,7.89,375.43,73000.0,1,18899,54.3,28,0,12949.91,1.0,0.0
42284556,1,10000,6.92,308.41,100000.0,1,29331,48.4,35,5,10864.07,0.0,1.0
68092533,1,22800,11.99,757.18,96000.0,1,16649,95.1,29,2,23432.38,0.0,0.0
41790636,1,11800,5.93,358.61,55000.0,1,12124,50.5,17,1,12659.33,0.0,0.0
52728845,1,5400,9.99,174.22,27500.0,1,2992,15.0,51,8,5920.07000008,0.0,1.0
43859674,1,30000,8.18,942.59,142000.0,1,47278,84.0,39,0,30030.27,0.0,0.0
44925511,1,8000,16.99,285.19,52000.0,0,5579,25.6,23,6,8327.95,0.0,0.0
51867833,1,15000,7.26,464.95,160000.0,0,14395,28.2,33,4,15511.86,0.0,1.0
60873188,1,34000,12.69,1140.53,110000.0,1,10972,27.2,31,10,36366.34,0.0,0.0
68008940,0,12000,11.22,394.12,50000.0,1,15153,101.0,17,1,1951.9,0.0,1.0
44430921,1,12000,10.99,392.81,60000.0,0,12327,59.8,10,1,13269.3000006,0.0,1.0
46792501,1,8000,12.69,268.36,26520.0,0,8387,64.5,31,9,8183.14,0.0,0.0
38544183,1,8000,7.49,248.82,55000.0,0,11879,33.2,17,2,8702.58000002,0.0,1.0
41022313,1,15000,6.92,462.61,108000.0,0,20854,70.7,15,1,16208.96,0.0,1.0
41227376,1,9600,9.99,309.72,52000.0,1,19272,43.0,29,1,10163.21,0.0,1.0
60265913,0,1800,15.61,62.94,28000.0,1,9728,79.1,31,7,543.95,0.0,1.0
66440242,1,15000,9.76,482.32,105000.0,1,6969,71.1,17,2,15675.68,0.0,1.0
50253549,1,25000,17.57,898.43,110000.0,1,15751,39.1,36,9,25793.32,0.0,0.0
40531504,1,11500,12.39,384.12,72000.0,0,11121,77.8,40,8,12576.71,0.0,1.0
41020126,0,10000,12.69,335.45,36000.0,1,10859,69.2,23,4,4749.91,0.0,1.0
46245242,1,20000,7.89,625.72,150000.0,1,11719,88.8,20,1,20646.7,0.0,0.0
55308999,1,4000,10.99,130.94,45000.0,0,5565,53.0,11,5,4273.87,0.0,1.0
55170428,1,6000,10.99,196.41,70000.0,0,19787,67.8,27,6,6703.86,0.0,0.0
63957787,1,21000,11.49,692.4,90000.0,0,26522,61.5,44,3,21669.08,0.0,1.0
44955808,1,12000,6.68,368.78,62000.0,0,10542,48.1,23,1,12687.33,0.0,1.0
56137809,1,8425,17.86,304.0,37000.0,1,23886,89.8,23,2,8582.77,0.0,1.0
59592436,1,4000,7.89,125.15,25000.0,1,7240,34.5,11,5,4196.26,0.0,1.0
55481923,1,6000,5.32,180.69,117000.0,1,5055,30.3,33,3,6335.33,0.0,0.0
54968991,1,5000,12.69,167.73,49000.0,0,4167,30.0,20,9,5151.2,0.0,1.0
50425648,1,13800,13.33,467.18,125000.0,1,14114,30.7,66,13,14916.72,0.0,0.0
61413519,1,11000,8.18,345.62,139000.0,1,5156,48.2,29,5,11725.25,0.0,0.0
67858532,1,21000,9.17,669.46,125000.0,1,20207,93.1,11,7,21563.07,0.0,1.0
41920129,1,21000,5.93,638.2,275000.0,1,253903,58.8,36,7,22554.8,1.0,0.0
40268147,1,14000,12.39,467.62,120000.0,1,15236,41.0,32,5,14683.78,0.0,1.0
61332357,1,10000,11.53,329.91,26000.0,0,14461,45.5,17,4,10152.24,0.0,1.0
38872141,1,35000,7.49,1088.56,153046.0,1,64912,43.1,45,10,38143.03,0.0,0.0
46686508,1,20000,7.89,625.72,91000.0,1,33955,82.6,29,7,21871.56,0.0,0.0
42293189,1,10000,9.99,322.63,37000.0,0,9959,37.9,20,7,10790.18,0.0,1.0
44723342,1,18000,9.17,573.83,102000.0,0,13551,77.4,37,4,19247.56,0.0,1.0
56059449,0,12000,14.65,413.94,55000.0,1,5831,108.0,32,6,3715.69,0.0,1.0
55933468,1,10600,8.18,333.05,45000.0,0,11599,27.4,33,6,10603.0,1.0,0.0
41710615,1,12000,6.68,368.78,145000.0,0,16303,57.8,34,2,12923.12,0.0,1.0
55259286,1,4000,9.99,129.05,70000.0,0,2860,58.4,12,3,4303.28,0.0,1.0
55908133,1,10000,13.33,338.54,43000.0,0,11024,31.0,40,17,11408.37,0.0,1.0
55278387,1,8200,13.33,277.6,80000.0,1,7489,43.0,41,10,8806.92,0.0,0.0
55311759,0,10650,9.17,339.52,70000.0,0,13958,78.0,22,7,3407.36,0.0,0.0
55081314,0,11225,9.17,357.85,50000.0,0,14784,58.0,16,5,2716.61,0.0,0.0
59100751,1,20000,16.55,708.59,104000.0,1,13497,77.1,16,6,23173.28,1.0,0.0
56032384,1,6200,7.89,193.98,109300.0,0,2791,17.4,29,4,6311.39,0.0,0.0
39769719,1,10000,8.19,314.25,55000.0,1,12194,33.0,35,3,10988.86,0.0,0.0
38636147,0,9150,13.66,311.22,26880.0,1,7142,79.4,21,4,3365.36,0.0,1.0
57174586,0,25200,18.55,918.01,60000.0,1,9601,86.5,10,4,7318.11,0.0,1.0
53151503,1,20000,6.24,610.62,40000.0,1,19284,18.6,41,7,21119.81,0.0,0.0
57275378,1,17000,9.99,548.47,75000.0,1,16610,51.7,7,3,17676.46,0.0,1.0
59073347,1,24000,6.89,739.85,166000.0,0,32270,78.1,21,3,24646.51,0.0,0.0
43957173,1,10000,8.18,314.2,120000.0,1,5761,22.5,65,9,10252.39,0.0,1.0
59180077,1,15000,9.17,478.19,53000.0,0,16812,54.6,26,5,16267.58,1.0,0.0
48191204,0,10000,6.92,308.41,44000.0,1,13792,61.8,15,1,3874.1,0.0,1.0
38232595,1,5000,11.44,164.74,100000.0,0,3420,64.0,24,4,5456.78,1.0,0.0
53964380,1,5600,12.29,186.78,70000.0,0,31468,66.1,28,8,5998.01,0.0,0.0
48150336,1,6000,12.29,200.12,27000.0,1,6644,58.3,20,4,6666.69,0.0,1.0
39827756,1,9000,7.49,279.92,94000.0,0,14789,42.7,30,11,9628.76,1.0,0.0
43859645,1,3525,7.89,110.29,22000.0,0,3959,33.8,8,3,3821.46,1.0,0.0
51928824,0,5000,10.99,163.67,34000.0,0,4102,35.7,8,4,812.24,0.0,1.0
66604719,1,10000,8.38,315.12,86000.0,1,15745,47.4,66,14,10050.46,0.0,0.0
43965675,0,10000,9.99,322.63,49875.3,1,13789,60.7,18,4,3543.38,0.0,1.0
39532585,1,8000,7.49,248.82,92000.0,0,27363,62.8,25,4,8544.51,0.0,1.0
39581204,0,15000,8.19,471.37,125000.0,1,11649,22.1,24,4,7552.92,0.0,0.0
39188173,0,6000,12.39,200.41,51000.0,0,20028,41.0,43,6,592.97,0.0,0.0
46125049,1,4000,10.99,130.94,55000.0,0,7354,23.8,7,3,4353.14,0.0,1.0
64431179,1,5000,13.67,170.09,13000.0,1,3554,54.7,9,5,5249.69309135,0.0,1.0
52546202,0,12000,11.53,395.89,50000.0,0,9601,70.1,7,1,3583.56,0.0,1.0
39631057,1,24000,11.99,797.03,71000.0,1,20568,57.1,16,2,27376.5870194,0.0,0.0
62714823,1,25000,6.89,770.68,117458.0,0,43319,55.0,55,7,26202.44,0.0,0.0
41257422,1,15000,10.99,491.01,60800.0,1,23538,45.1,33,6,17059.860012,0.0,0.0
50313413,0,21100,19.19,775.48,48000.0,1,24982,98.7,7,2,1528.47,0.0,1.0
49943773,1,21000,11.53,692.8,100000.0,1,18306,88.0,25,1,22786.6200027,0.0,1.0
40060504,1,3000,10.49,97.5,89535.0,0,8429,81.8,47,10,3148.13,0.0,0.0
56118579,0,11000,13.99,375.91,25000.0,1,3556,33.9,24,1,3374.64,0.0,1.0
43335910,1,17000,7.89,531.86,70000.0,0,18990,46.5,13,0,18384.41,0.0,0.0
44917045,1,10000,6.39,305.99,40000.0,0,14171,26.0,29,3,10351.08,0.0,0.0
60135778,1,12150,14.65,419.11,32000.0,1,5725,58.4,18,1,13907.28,0.0,0.0
43659659,1,6000,13.99,205.04,40000.0,0,10986,65.0,18,4,6840.84000112,0.0,0.0
63346077,0,15000,11.53,494.86,80000.0,1,19792,64.1,18,11,1960.22,0.0,0.0
38616932,1,4000,6.49,122.58,41000.0,0,5630,39.1,33,4,4056.07952039,0.0,1.0
63347494,1,18350,12.29,612.03,55000.0,1,12689,69.3,11,6,19511.8700002,0.0,1.0
59259296,1,17600,8.18,552.99,100000.0,0,80531,91.2,20,2,18791.0000004,0.0,0.0
55970477,1,28000,7.89,876.0,200000.0,1,88919,82.0,37,3,30140.07,0.0,0.0
43409529,1,15000,8.18,471.3,82000.0,1,26090,47.5,42,10,16155.3100056,0.0,0.0
47592980,1,8000,5.93,243.13,98000.0,0,4164,21.9,39,5,8289.36,0.0,0.0
68102324,0,16000,11.99,531.36,73000.0,1,15780,43.1,8,3,2656.73,0.0,1.0
55151269,1,4000,12.29,133.42,51000.0,0,25272,83.7,13,5,4496.14,0.0,1.0
60176998,1,18850,8.18,592.26,41000.0,1,20769,72.4,31,3,19062.37,1.0,0.0
62570190,1,6000,9.99,193.58,70000.0,1,32775,91.6,37,0,6270.52,0.0,0.0
48160235,1,10000,13.99,341.73,50000.0,1,6737,25.9,31,14,11699.61,0.0,0.0
67988478,0,6500,6.24,198.46,16308.0,0,15141,58.0,26,3,1140.72,0.0,1.0
55455542,1,10000,5.32,301.15,72000.0,0,8524,51.7,37,2,10323.06,0.0,0.0
65682676,1,8400,9.99,271.01,39995.0,1,10088,24.8,11,5,9012.96,0.0,1.0
67245124,1,16000,10.64,521.1,113300.0,1,17923,68.4,23,6,17098.02,0.0,1.0
37631406,1,33000,11.99,1095.92,156000.0,1,64173,84.0,29,4,38435.3,0.0,0.0
47191160,1,2400,12.29,80.05,20000.0,0,3192,77.9,8,4,2421.31,1.0,0.0
67248680,1,16000,9.76,514.48,100000.0,0,9720,45.0,17,7,16890.43,0.0,0.0
44096923,1,18000,9.17,573.83,75000.0,0,39394,84.0,47,12,19202.55,0.0,0.0
68092673,1,15000,5.32,451.73,100000.0,0,20403,34.8,14,2,15333.21,0.0,1.0
40502591,1,18000,6.49,551.61,145000.0,1,8916,41.7,33,2,18837.44,0.0,1.0
57823597,1,18000,6.89,554.89,140000.0,0,17645,72.0,31,2,18611.97,0.0,0.0
56462934,1,10000,6.24,305.31,70688.0,1,15753,50.7,34,3,10628.66,0.0,0.0
44523575,1,15000,5.93,455.86,90000.0,0,14288,55.6,64,2,15913.0700011,0.0,1.0
52898566,1,11200,10.99,366.63,38300.0,1,19351,60.7,26,3,12169.2700043,0.0,0.0
37762162,1,5000,9.49,160.15,55000.0,1,3230,85.0,14,0,5561.61,0.0,0.0
61398418,1,15000,9.99,483.94,30000.0,1,11056,79.0,17,2,16266.1800005,1.0,0.0
39561202,1,12000,11.44,395.37,55000.0,1,10023,31.8,34,4,13025.27,0.0,1.0
51386573,1,4000,12.69,134.18,22000.0,0,11613,72.1,24,6,4509.76,0.0,0.0
59151211,1,14000,8.18,439.88,68700.0,1,23521,80.6,44,3,15084.7800059,0.0,1.0
65711597,1,16000,12.05,531.82,50868.0,1,13561,86.9,18,3,16954.8,0.0,1.0
42484747,1,35000,13.33,1184.86,160000.0,1,29504,88.9,24,3,41041.87,0.0,0.0
40227147,1,3800,6.99,117.32,72000.0,1,23468,84.4,25,4,4130.63000069,0.0,0.0
58732729,1,8400,8.18,263.93,45000.0,1,6548,66.8,7,3,8879.77,1.0,0.0
56894952,1,14000,12.29,466.95,115000.0,1,12627,72.6,33,6,15414.27,0.0,0.0
60822007,1,5600,12.29,186.78,89000.0,1,2350,25.3,13,4,5758.6,0.0,0.0
59160591,1,12000,9.99,387.15,50000.0,1,12533,61.7,48,5,12164.75,0.0,0.0
39641819,1,8000,6.92,246.73,42000.0,0,5697,91.9,7,0,8363.79,0.0,1.0
57428178,0,25000,13.99,854.32,100000.0,0,26561,90.0,30,6,5960.81,1.0,0.0
54889253,1,20000,6.89,616.54,45000.0,1,39494,46.4,23,1,21380.44,1.0,0.0
54384882,1,12000,6.24,366.37,80000.0,0,11310,19.5,36,2,12608.5,0.0,0.0
39028166,1,20000,7.49,622.04,96000.0,1,15232,50.1,24,2,21776.93,0.0,0.0
44339410,0,10000,7.89,312.86,44720.0,0,11154,76.9,20,5,3749.94,0.0,1.0
61309469,1,21000,5.32,632.42,97788.0,1,20595,25.6,65,6,21904.49,0.0,0.0
38449329,1,10000,12.99,336.9,35500.0,0,9777,27.8,25,10,11760.63,1.0,0.0
46487234,1,10000,6.68,307.31,25000.0,1,13808,30.5,14,4,10527.31,0.0,1.0
43699650,1,10000,7.89,312.86,40518.4,1,7533,53.4,10,2,10717.5,0.0,1.0
40361677,1,12000,7.49,373.22,125000.0,1,10728,68.3,42,3,12257.89,0.0,0.0
51406687,1,35000,9.17,1115.77,234000.0,1,45629,71.6,25,6,37722.020002,0.0,0.0
57812907,1,12000,7.89,375.43,61000.0,1,9996,40.6,21,2,12885.6500005,0.0,1.0
65837576,0,31950,12.59,1070.23,71000.0,1,60653,83.0,29,8,6399.03,0.0,1.0
56964122,1,3050,17.86,110.06,40000.0,1,13546,32.1,72,19,3393.55,1.0,0.0
51376153,1,12000,7.89,375.43,150000.0,0,42351,74.2,23,2,13061.97,0.0,1.0
39379963,1,12000,10.49,389.98,80000.0,0,15873,62.5,31,3,12592.03,0.0,1.0
43285415,1,9000,6.92,277.57,80000.0,1,18618,70.3,30,4,9653.87,0.0,0.0
49167924,1,6000,6.24,183.19,61000.0,1,6086,42.3,11,2,6129.34,0.0,0.0
53252577,0,6000,7.26,185.98,80000.0,0,37452,40.9,19,7,2043.36,0.0,0.0
41059745,1,35000,9.99,1129.19,130000.0,1,89365,70.4,33,3,36085.99,0.0,0.0
67605878,0,30400,11.99,1009.57,67600.0,1,14598,49.0,30,2,3987.66,0.0,0.0
60942690,1,10000,9.99,322.63,94000.0,0,11964,64.0,30,5,10677.94,0.0,0.0
59070519,0,5600,13.99,191.37,33000.0,1,15435,88.2,22,8,1104.29,0.0,1.0
40982242,1,33025,14.65,1139.18,68904.0,1,38095,98.2,13,1,36086.06,0.0,0.0
50447374,1,8000,7.89,250.29,38000.0,0,7218,75.2,19,2,8349.48,0.0,0.0
55453453,1,20000,6.24,610.62,90000.0,1,26324,69.5,28,3,21293.6200001,0.0,0.0
39751353,1,7200,6.03,219.14,43250.0,1,12019,36.6,41,2,7361.43,0.0,1.0
63457760,1,35000,7.89,1095.0,73000.0,1,19269,37.4,40,7,37103.73,0.0,0.0
60606332,0,35000,13.33,1184.86,145000.0,1,34011,43.2,12,8,10637.82,0.0,1.0
40381747,1,28000,14.99,970.5,400000.0,1,27704,98.9,11,3,33271.4500015,0.0,0.0
54889298,1,8000,12.29,266.83,36000.0,1,8863,93.3,12,2,8168.06,0.0,1.0
42181848,0,20000,9.17,637.58,82000.0,1,10258,50.5,19,4,10947.43,0.0,1.0
41276390,1,5600,9.99,180.67,32000.0,1,3554,19.0,51,7,6181.42000014,0.0,1.0
63397333,1,24000,9.17,765.1,64000.0,0,30054,37.2,22,9,24595.65,0.0,0.0
42674578,1,14000,6.68,430.24,193000.0,1,10691,34.8,18,4,15076.96,0.0,0.0
48151032,0,7000,12.29,233.48,40000.0,1,5149,72.5,14,9,2796.98,0.0,1.0
57874425,1,15000,9.99,483.94,72000.0,1,17351,58.8,16,6,16374.1800043,0.0,0.0
51716331,1,7000,7.26,216.98,60000.0,0,3361,33.0,46,11,7343.05000098,0.0,0.0
65776820,1,11000,12.05,365.63,40000.0,1,10477,61.3,10,0,11363.86,0.0,1.0
40258210,1,21000,11.44,691.9,74000.0,1,22817,55.8,11,7,23526.53,0.0,0.0
46546305,1,12000,6.92,370.09,68000.0,0,27860,92.9,13,2,12629.18,1.0,0.0
46655363,0,21000,14.65,724.38,85000.0,1,25718,74.0,21,5,7255.29,1.0,0.0
40354805,1,6000,9.49,192.17,45000.0,1,3130,94.8,13,0,6143.08,0.0,0.0
51917283,1,13000,13.99,444.25,50000.0,0,13638,41.5,39,10,13780.22,0.0,0.0
56050401,1,19000,7.26,588.93,68000.0,0,1523,5.0,33,8,19170.61,0.0,0.0
40940932,1,21000,10.99,687.42,120000.0,1,19128,70.8,30,11,23900.2500144,0.0,1.0
61350322,0,16050,14.65,553.64,80000.0,1,19832,80.3,10,5,3308.78,0.0,1.0
61542677,1,28000,7.89,876.0,89000.0,1,80426,65.0,51,5,29858.8252672,1.0,0.0
41650144,1,1675,6.92,51.66,48000.0,0,12267,44.1,17,6,1753.95,0.0,1.0
46755522,1,12500,6.39,382.49,148000.0,1,15112,20.5,27,3,12945.61,0.0,0.0
53202150,1,25200,6.24,769.38,80000.0,1,26590,76.8,10,1,26743.33,1.0,0.0
64078587,1,13000,6.89,400.75,35000.0,1,12706,38.0,19,3,13700.22,0.0,0.0
57134759,1,12100,9.99,390.38,45000.0,1,12874,74.0,9,3,12874.08,0.0,1.0
48806157,1,29400,18.25,1066.58,70000.0,1,18819,80.1,14,2,33835.450006,0.0,0.0
39710236,1,10000,10.49,324.98,120000.0,0,4476,14.9,16,4,10981.55,0.0,0.0
60912116,1,5000,12.69,167.73,19200.0,1,7052,34.9,5,1,5204.72,0.0,1.0
38231173,1,23200,7.49,721.56,58000.0,1,27114,18.6,39,0,25391.6035597,1.0,0.0
60406197,0,9000,10.99,294.61,130000.0,1,13213,92.4,22,4,1172.94,0.0,1.0
56117612,1,6800,11.53,224.34,35000.0,1,4751,49.0,11,4,7548.1207561,0.0,1.0
40410858,1,21000,7.49,653.14,220000.0,1,20462,84.9,13,2,22323.28,0.0,0.0
47991137,1,9600,10.99,314.25,43000.0,0,7696,29.0,18,4,10657.72,1.0,0.0
51346442,0,15600,9.99,503.3,60000.0,1,6061,20.1,22,7,3885.77,0.0,0.0
67278165,0,7200,10.64,234.5,40000.0,1,4666,70.7,38,10,929.49,0.0,0.0
43810135,1,16000,6.68,491.7,70000.0,1,22270,54.9,29,4,17228.16,0.0,0.0
40386207,1,5600,6.39,171.36,77700.0,1,8811,17.4,36,5,5924.39,0.0,0.0
55380636,1,12000,8.18,377.04,105000.0,1,25439,71.3,24,6,12561.65,0.0,1.0
56061829,1,13000,8.18,408.46,50000.0,1,10084,22.9,44,13,13263.89,0.0,1.0
51998026,1,5000,6.89,154.14,96000.0,0,8962,55.7,38,7,5325.63,0.0,0.0
39837951,1,11000,10.49,357.48,78000.0,0,3968,40.1,29,9,12486.58,0.0,1.0
53784490,1,18000,13.99,615.11,49000.0,0,16552,53.2,17,6,18573.99,0.0,1.0
67595482,1,7000,9.76,225.09,51000.0,1,6884,53.8,22,6,7344.58,1.0,0.0
40500452,1,9600,6.49,294.19,48300.0,0,9030,38.9,23,5,10124.36,1.0,0.0
63358926,1,10025,17.86,361.73,21840.0,1,14232,76.9,10,0,10930.96,0.0,1.0
40503760,1,8000,7.89,250.29,50000.0,0,8991,50.5,51,8,8737.27000002,0.0,1.0
39641364,1,15000,7.49,466.53,80000.0,0,5211,24.2,18,1,16332.53,0.0,0.0
55908252,1,25000,9.17,796.98,180000.0,0,27128,63.1,46,3,26264.28,0.0,1.0
51978017,1,7000,7.26,216.98,80000.0,0,8420,29.3,24,3,7462.54,1.0,0.0
46367368,1,8000,11.53,263.93,95000.0,0,20398,99.5,14,0,8560.58,0.0,1.0
52108138,1,13000,6.89,400.75,57000.0,0,12886,42.1,27,3,13319.83,0.0,0.0
46124553,1,12000,9.99,387.15,60000.0,0,15088,85.7,36,3,13376.93,0.0,0.0
57174719,1,31425,15.61,1098.77,75000.0,1,10076,94.2,22,1,33435.4,0.0,0.0
42121348,1,9000,7.89,281.58,58000.0,0,17537,65.0,27,5,9908.20000144,0.0,1.0
46685111,1,2500,8.18,78.55,99800.0,0,8211,73.3,26,3,2513.07,0.0,0.0
40500915,1,5000,13.66,170.07,21400.0,0,3541,44.3,10,4,5564.74,0.0,1.0
44106047,0,28800,6.39,881.26,115000.0,1,17869,68.2,27,1,10554.67,0.0,0.0
40350437,1,14400,11.99,478.22,70000.0,1,9285,64.9,10,5,15015.26,1.0,0.0
55441743,0,20000,13.99,683.46,65000.0,1,13762,37.4,39,22,7488.05,0.0,1.0
40401239,1,12000,8.67,379.76,34000.0,0,12433,47.1,25,6,13027.99,0.0,1.0
39791723,1,7425,15.59,259.55,19625.0,1,10525,82.2,10,3,8977.66000267,0.0,1.0
48575379,1,8400,11.53,277.12,30000.0,0,5101,42.5,7,1,9523.37000223,0.0,1.0
50607380,1,30000,7.26,929.89,80000.0,1,37416,68.0,46,6,32202.49,1.0,0.0
41101009,1,24000,5.93,729.37,110000.0,1,11787,34.5,21,2,24650.22,0.0,0.0
48274538,1,8000,5.93,243.13,78000.0,0,9184,27.5,26,4,8423.54000001,0.0,1.0
41368649,1,30000,13.33,1015.6,90000.0,1,37591,63.8,35,2,34525.8000038,0.0,0.0
56008774,0,6000,11.53,197.95,26000.0,1,6038,24.2,24,6,2192.18,0.0,0.0
48120332,1,11000,8.18,345.62,107206.0,1,16646,75.3,40,8,11911.26,0.0,1.0
61538500,1,8000,9.17,255.04,94000.0,1,11123,61.8,25,7,8667.71,0.0,0.0
46396396,0,9000,12.29,300.18,52000.0,0,8079,60.7,12,6,3589.87,1.0,0.0
60656669,1,28450,6.24,868.61,300000.0,1,5173,41.1,20,5,29176.58,0.0,1.0
41092612,1,12000,8.18,377.04,51000.0,1,14153,29.5,14,3,13218.43,0.0,0.0
51977812,1,7000,9.17,223.16,38000.0,0,8195,38.5,15,4,7710.9900015,1.0,0.0
38520544,1,6400,8.19,201.12,55000.0,1,9834,39.5,21,5,6922.9,0.0,1.0
65896313,1,6600,11.99,219.19,25000.0,1,17178,40.9,29,4,7209.85,0.0,0.0
38636713,1,10000,11.99,332.1,47000.0,1,4922,43.9,21,5,11337.47,0.0,1.0
59183089,1,21000,10.99,687.42,190000.0,1,26067,52.4,28,6,22759.36,0.0,0.0
50073741,1,10000,6.24,305.31,77500.0,1,14061,48.5,34,4,10564.23,0.0,0.0
46640568,1,14000,10.99,458.28,72000.0,0,17225,44.9,23,3,15449.06,0.0,1.0
65825400,1,10000,8.18,314.2,85000.0,1,8893,76.7,27,1,10377.09,0.0,0.0
66105890,1,30000,8.38,945.36,125000.0,1,20665,55.7,9,1,30728.4,0.0,0.0
9010431,0,16800,15.61,587.41,39600.0,1,17869,62.5,22,2,7111.91,1.0,0.0
41082502,1,4200,6.92,129.54,50000.0,0,906,4.1,13,4,4486.47,0.0,1.0
46610887,1,28000,15.61,979.02,77984.0,1,13413,75.8,11,5,31724.9600078,1.0,0.0
61560149,0,5000,10.99,163.67,29000.0,1,5759,76.8,6,3,328.86,0.0,1.0
63386380,0,9600,12.29,320.19,90000.0,1,16147,26.0,46,16,3126.71,0.0,0.0
44886600,1,12000,7.89,375.43,125000.0,0,14171,60.3,41,7,12810.0,0.0,1.0
43530617,1,6000,15.61,209.79,23774.0,0,7271,23.8,17,2,6791.75,0.0,1.0
63454777,1,24000,9.99,774.3,80000.0,1,32112,90.5,38,11,25566.550008,0.0,0.0
43076210,1,5000,10.99,163.67,27360.0,1,3598,47.3,20,4,5220.02,0.0,1.0
39522260,1,14000,7.89,438.0,60000.0,0,13207,35.9,26,11,14637.9297602,0.0,0.0
48090662,1,6050,14.65,208.69,108000.0,1,6027,30.6,36,5,7119.73000002,0.0,1.0
62246161,1,7600,8.18,238.79,38000.0,1,9117,44.7,24,0,8151.46000065,0.0,1.0
67535629,1,5000,5.32,150.58,47000.0,0,8620,17.3,26,1,5107.38,0.0,0.0
10119743,1,25000,18.25,906.95,91000.0,1,8143,77.6,19,6,29706.4000001,0.0,1.0
46467471,0,30225,6.39,924.86,168000.0,1,90266,63.4,40,1,15711.89,0.0,0.0
46837161,1,18000,11.53,593.83,210000.0,1,20870,87.3,26,6,20481.27,0.0,0.0
52362283,1,16000,8.18,502.72,58000.0,0,26315,71.7,27,3,17409.58,0.0,0.0
41820211,1,18000,6.92,555.13,103000.0,0,84379,55.5,47,7,18280.23,0.0,0.0
39793687,1,15000,7.49,466.53,140000.0,0,25218,100.9,17,2,15900.4,0.0,0.0
38752516,1,11000,10.49,357.48,95000.0,1,7568,70.7,57,7,12414.4548638,0.0,0.0
